sampler,nfe,err_l2
dpm1,12,10.583114824056752
dpm1,12,9.639198327710828
dpm1,12,12.126008511603658
dpm1,12,9.284101634655316
dpm1,12,6.351529874708994
dpm1,12,10.824879417452411
dpm1,12,7.870923306222991
dpm1,12,5.401830923080596
dpm1,12,7.4715317725512165
dpm1,12,6.450753661644174
dpm1,12,8.579746688106262
dpm1,12,5.173862380626488
dpm1,12,2.948280921103521
dpm1,12,9.209993587142327
dpm1,12,8.90348332462075
dpm1,12,5.195877107113842
dpm1,12,10.47915216358221
dpm1,12,8.50765773581551
dpm1,12,7.7522460159292
dpm1,12,6.687006416969464
dpm1,12,8.208640996983375
dpm1,12,5.471601481951974
dpm1,12,9.978459427178164
dpm1,15,5.134126147740867
dpm1,15,5.340261215369563
dpm1,15,4.707114572365601
dpm1,15,4.089946654383933
dpm1,15,14.150651538161837
dpm1,15,8.595881679489263
dpm1,15,5.357754994189931
dpm1,15,8.27173471022035
dpm1,15,7.321508820508362
dpm1,15,6.856057360192026
dpm1,15,7.884811257296867
dpm1,15,7.597310047325892
dpm1,15,4.545121675595848
dpm1,15,4.659281484475184
dpm1,15,9.34912972928926
dpm1,15,8.550763870533725
dpm1,15,10.306111314067264
dpm1,15,8.595505300007742
dpm1,15,11.242347789831843
dpm1,15,3.947577470001889
dpm1,15,9.629896772927012
dpm1,15,6.7458832986396295
dpm1,15,7.40254503239654
dpm1,15,5.700981488032708
dpm1,15,7.827473605526839
dpm1,15,8.996018934976805
dpm1,15,6.890398196495289
dpm1,15,5.394337078026455
dpm1,15,8.677858941439743
dpm1,15,4.865395856472168
dpm1,15,6.413227732639864
dpm1,15,3.3363390684139453
dpm1,15,8.53172530334799
dpm1,15,8.210777823239003
dpm1,15,5.6262103356760935
dpm1,15,7.4675999339939505
dpm1,15,2.8186596584122796
dpm1,15,5.487147889589103
dpm1,15,1.8533522798609534
dpm1,15,6.698224673596697
dpm1,15,6.409397936039562
dpm1,15,8.725595203126499
dpm1,15,8.90364912034888
dpm1,15,10.123791537614814
dpm1,15,7.2341569670556165
dpm1,15,5.402107378099094
dpm1,15,8.932330238778652
dpm1,15,6.211488694391789
dpm1,15,4.562563104826882
dpm1,15,6.169399163449304
dpm1,15,5.482736609211412
dpm1,15,7.671476512809351
dpm1,15,4.296026004353908
dpm1,15,2.4448570921846584
dpm1,15,7.71069412726576
dpm1,15,8.320493206703738
dpm1,15,4.321051507121306
dpm1,15,8.672541372946462
dpm1,15,7.475111397145987
dpm1,15,6.43043772576382
dpm1,15,5.660187979441176
dpm1,15,6.765939126434558
dpm1,15,4.61845071940763
dpm1,15,8.73701261628883
dpm1,20,4.098064792638113
dpm1,20,4.12360191219331
dpm1,20,3.806686428137856
dpm1,20,3.3123656954867644
dpm1,20,11.5929695152006
dpm1,20,6.684753862837565
dpm1,20,4.064616086280481
dpm1,20,6.486982970708141
dpm1,20,6.339282981363722
dpm1,20,5.3781562622066605
dpm1,20,6.886565285893082
dpm1,20,6.024167577755118
dpm1,20,3.5312062542472153
dpm1,20,3.7292097769032924
dpm1,20,7.234332563598396
dpm1,20,6.814970565039911
dpm1,20,8.091531252789087
dpm1,20,7.113842153459865
dpm1,20,9.431038245201403
dpm1,20,3.2094156639645917
dpm1,20,7.6502841507571855
dpm1,20,5.293085386344358
dpm1,20,6.053470740008706
dpm1,20,4.43232060399183
dpm1,20,6.381428921932929
dpm1,20,7.216727629342404
dpm1,20,5.278917716575793
dpm1,20,4.451246472303805
dpm1,20,6.918713856497218
dpm1,20,3.632129763891989
dpm1,20,5.080937299244382
dpm1,20,2.7270283078832316
dpm1,20,6.871739752970833
